

01_soju
Material.025
0.003013,0.000612,0.224750,
0.003013,-0.069388,0.224750,
-0.023775,-0.064059,0.224750,
0.003013,0.000612,0.224750,
-0.023775,-0.064059,0.224750,
-0.046484,-0.048885,0.224750,
0.003013,0.000612,0.224750,
-0.046484,-0.048885,0.224750,
-0.061658,-0.026175,0.224750,
0.003013,0.000612,0.224750,
-0.061658,-0.026175,0.224750,
-0.066987,0.000612,0.224750,
0.003013,0.000612,0.224750,
-0.066987,0.000612,0.224750,
-0.061658,0.027400,0.224750,
0.003013,0.000612,0.224750,
-0.061658,0.027400,0.224750,
-0.046484,0.050110,0.224750,
0.003013,0.000612,0.224750,
-0.046484,0.050110,0.224750,
-0.023775,0.065284,0.224750,
0.003013,0.000612,0.224750,
-0.023775,0.065284,0.224750,
0.003013,0.070612,0.224750,
0.003013,0.000612,0.224750,
0.003013,0.070612,0.224750,
0.029801,0.065284,0.224750,
0.003013,0.000612,0.224750,
0.029801,0.065284,0.224750,
0.052511,0.050110,0.224750,
0.003013,0.000612,0.224750,
0.052511,0.050110,0.224750,
0.067685,0.027400,0.224750,
0.003013,0.000612,0.224750,
0.067685,0.027400,0.224750,
0.073013,0.000612,0.224750,
0.003013,0.000612,0.224750,
0.073013,0.000612,0.224750,
0.067685,-0.026175,0.224750,
0.003013,0.000612,0.224750,
0.067685,-0.026175,0.224750,
0.052511,-0.048885,0.224750,
0.003013,0.000612,0.224750,
0.052511,-0.048885,0.224750,
0.029801,-0.064059,0.224750,
0.003013,0.000612,0.224750,
0.029801,-0.064059,0.224750,
0.003013,-0.069388,0.224750,
-0.061658,0.027400,0.164049,
-0.046484,0.050110,0.224750,
-0.061658,0.027400,0.224750,
0.067685,0.027400,0.224750,
0.073013,0.000612,0.123573,
0.073013,0.000612,0.224750,
0.052511,0.050110,0.224750,
0.067685,0.027400,0.123552,
0.067685,0.027400,0.224750,
0.029801,0.065284,0.104661,
0.003013,0.070612,0.224750,
0.003013,0.070612,0.090924,
0.052511,0.050110,0.116306,
0.029801,0.065284,0.224750,
0.029801,0.065284,0.104661,
0.052511,-0.048885,0.099071,
0.029801,-0.064059,0.224750,
0.052511,-0.048885,0.224750,
0.067685,-0.026175,0.111712,
0.052511,-0.048885,0.224750,
0.067685,-0.026175,0.224750,
0.073013,0.000612,0.123573,
0.067685,-0.026175,0.224750,
0.073013,0.000612,0.224750,
-0.023775,0.065284,0.121213,
0.003013,0.070612,0.224750,
-0.023775,0.065284,0.224750,
-0.066987,0.000612,0.170074,
-0.061658,0.027400,0.224750,
-0.066987,0.000612,0.224750,
-0.046484,0.050110,0.146892,
-0.023775,0.065284,0.224750,
-0.046484,0.050110,0.224750,
-0.066987,0.000612,0.170074,
-0.061658,-0.026175,0.224750,
-0.061658,-0.026175,0.165302,
-0.046484,-0.048885,0.152043,
-0.023775,-0.064059,0.224750,
-0.023775,-0.064059,0.132200,
-0.061658,-0.026175,0.165302,
-0.046484,-0.048885,0.224750,
-0.046484,-0.048885,0.152043,
0.003013,-0.069388,0.108792,
0.029801,-0.064059,0.224750,
0.029801,-0.064059,0.085385,
-0.023775,-0.064059,0.132200,
0.003013,-0.069388,0.224750,
0.003013,-0.069388,0.108792,
0.003013,0.000612,0.219750,
-0.021721,-0.059102,0.219963,
0.003013,-0.064021,0.219963,
0.003013,0.000612,0.219750,
-0.042690,-0.045091,0.219963,
-0.021721,-0.059102,0.219963,
0.003013,0.000612,0.219750,
-0.056701,-0.024122,0.219963,
-0.042690,-0.045091,0.219963,
0.003013,0.000612,0.219750,
-0.061621,0.000612,0.219963,
-0.056701,-0.024122,0.219963,
0.003013,0.000612,0.219750,
-0.056701,0.025347,0.219963,
-0.061621,0.000612,0.219963,
0.003013,0.000612,0.219750,
-0.042690,0.046315,0.219963,
-0.056701,0.025347,0.219963,
0.003013,0.000612,0.219750,
-0.021721,0.060326,0.219963,
-0.042690,0.046315,0.219963,
0.003013,0.000612,0.219750,
0.003013,0.065246,0.219963,
-0.021721,0.060326,0.219963,
0.003013,0.000612,0.219750,
0.027748,0.060326,0.219963,
0.003013,0.065246,0.219963,
0.003013,0.000612,0.219750,
0.048716,0.046315,0.219963,
0.027748,0.060326,0.219963,
0.003013,0.000612,0.219750,
0.062727,0.025347,0.219963,
0.048716,0.046315,0.219963,
0.003013,0.000612,0.219750,
0.067647,0.000612,0.219963,
0.062727,0.025347,0.219963,
0.003013,0.000612,0.219750,
0.062727,-0.024122,0.219963,
0.067647,0.000612,0.219963,
0.003013,0.000612,0.219750,
0.048716,-0.045091,0.219963,
0.062727,-0.024122,0.219963,
0.003013,0.000612,0.219750,
0.027748,-0.059102,0.219963,
0.048716,-0.045091,0.219963,
0.003013,0.000612,0.219750,
0.003013,-0.064021,0.219963,
0.027748,-0.059102,0.219963,
-0.042690,0.046315,0.219963,
-0.057023,0.025235,0.164049,
-0.056701,0.025347,0.219963,
0.062727,0.025347,0.219963,
0.067912,0.000729,0.123573,
0.063003,0.025377,0.123552,
0.048716,0.046315,0.219963,
0.063003,0.025377,0.123552,
0.049044,0.046354,0.116306,
0.003013,0.065246,0.219963,
0.028099,0.060454,0.104661,
0.002809,0.065511,0.090924,
0.027748,0.060326,0.219963,
0.049044,0.046354,0.116306,
0.028099,0.060454,0.104661,
0.049097,-0.045065,0.099071,
0.027748,-0.059102,0.219963,
0.027733,-0.059396,0.085385,
0.063065,-0.023968,0.111712,
0.048716,-0.045091,0.219963,
0.049097,-0.045065,0.099071,
0.067912,0.000729,0.123573,
0.062727,-0.024122,0.219963,
0.063065,-0.023968,0.111712,
-0.022270,0.060331,0.121213,
0.003013,0.065246,0.219963,
0.002809,0.065511,0.090924,
-0.061889,0.000600,0.170074,
-0.056701,0.025347,0.219963,
-0.057023,0.025235,0.164049,
-0.043138,0.046194,0.146892,
-0.021721,0.060326,0.219963,
-0.022270,0.060331,0.121213,
-0.056701,-0.024122,0.219963,
-0.061889,0.000600,0.170074,
-0.057012,-0.024050,0.165302,
-0.021721,-0.059102,0.219963,
-0.043096,-0.045028,0.152043,
-0.022201,-0.059152,0.132200,
-0.042690,-0.045091,0.219963,
-0.057012,-0.024050,0.165302,
-0.043096,-0.045028,0.152043,
0.002552,-0.064247,0.108792,
0.027748,-0.059102,0.219963,
0.003013,-0.064021,0.219963,
0.003013,-0.064021,0.219963,
-0.022201,-0.059152,0.132200,
0.002552,-0.064247,0.108792,
0.029801,0.065284,0.104661,
0.002809,0.065511,0.090924,
0.028099,0.060454,0.104661,
0.067685,0.027400,0.123552,
0.067912,0.000729,0.123573,
0.073013,0.000612,0.123573,
0.067685,0.027400,0.123552,
0.049044,0.046354,0.116306,
0.063003,0.025377,0.123552,
0.052511,0.050110,0.116306,
0.028099,0.060454,0.104661,
0.049044,0.046354,0.116306,
0.052511,-0.048885,0.099071,
0.027733,-0.059396,0.085385,
0.029801,-0.064059,0.085385,
0.067685,-0.026175,0.111712,
0.049097,-0.045065,0.099071,
0.052511,-0.048885,0.099071,
0.073013,0.000612,0.123573,
0.063065,-0.023968,0.111712,
0.067685,-0.026175,0.111712,
-0.023775,0.065284,0.121213,
0.002809,0.065511,0.090924,
0.003013,0.070612,0.090924,
-0.061658,0.027400,0.164049,
-0.043138,0.046194,0.146892,
-0.046484,0.050110,0.146892,
-0.066987,0.000612,0.170074,
-0.057023,0.025235,0.164049,
-0.061658,0.027400,0.164049,
-0.046484,0.050110,0.146892,
-0.022270,0.060331,0.121213,
-0.023775,0.065284,0.121213,
-0.066987,0.000612,0.170074,
-0.057012,-0.024050,0.165302,
-0.061889,0.000600,0.170074,
-0.046484,-0.048885,0.152043,
-0.022201,-0.059152,0.132200,
-0.043096,-0.045028,0.152043,
-0.061658,-0.026175,0.165302,
-0.043096,-0.045028,0.152043,
-0.057012,-0.024050,0.165302,
0.003013,-0.069388,0.108792,
0.027733,-0.059396,0.085385,
0.002552,-0.064247,0.108792,
-0.023775,-0.064059,0.132200,
0.002552,-0.064247,0.108792,
-0.022201,-0.059152,0.132200,
-0.023775,0.065284,0.075029,
0.003013,0.070612,0.090924,
-0.023775,0.065284,0.121213,
-0.061658,0.027400,0.041426,
-0.066987,0.000612,0.170074,
-0.066987,0.000612,0.034358,
-0.046484,0.050110,0.056494,
-0.023775,0.065284,0.121213,
-0.046484,0.050110,0.146892,
-0.061658,-0.026175,0.035108,
-0.046484,-0.048885,0.152043,
-0.046484,-0.048885,0.042453,
-0.046484,-0.048885,0.042453,
-0.023775,-0.064059,0.132200,
-0.023775,-0.064059,0.055157,
-0.023775,-0.064059,0.055157,
0.003013,-0.069388,0.108792,
0.003013,-0.069388,0.069846,
-0.066987,0.000612,0.034358,
-0.061658,-0.026175,0.165302,
-0.061658,-0.026175,0.035108,
0.029801,-0.064059,0.085385,
0.003013,-0.069388,0.069846,
0.003013,-0.069388,0.108792,
-0.046484,0.050110,0.146892,
-0.061658,0.027400,0.041426,
-0.046484,0.050110,0.056494,
-0.021484,0.060686,0.075029,
-0.021310,0.060728,0.121213,
0.003989,0.065708,0.090924,
-0.061889,0.000629,0.170074,
-0.056835,0.025691,0.041426,
-0.061888,0.000692,0.034358,
-0.042601,0.046747,0.056494,
-0.021310,0.060728,0.121213,
-0.021484,0.060686,0.075029,
-0.042599,-0.045525,0.152043,
-0.056908,-0.024317,0.035108,
-0.042703,-0.045442,0.042453,
-0.021397,-0.059485,0.132200,
-0.042703,-0.045442,0.042453,
-0.021533,-0.059450,0.055157,
0.003475,-0.064247,0.108792,
-0.021533,-0.059450,0.055157,
0.003343,-0.064268,0.069846,
-0.056856,-0.024426,0.165302,
-0.061888,0.000692,0.034358,
-0.056908,-0.024317,0.035108,
0.028826,-0.059155,0.085385,
0.003475,-0.064247,0.108792,
0.003343,-0.064268,0.069846,
-0.042531,0.046801,0.146892,
-0.056835,0.025691,0.041426,
-0.056828,0.025705,0.164049,
-0.046484,0.050110,0.056494,
-0.056835,0.025691,0.041426,
-0.042601,0.046747,0.056494,
0.003013,0.070612,0.090924,
-0.021484,0.060686,0.075029,
0.003989,0.065708,0.090924,
-0.061658,0.027400,0.041426,
-0.061888,0.000692,0.034358,
-0.056835,0.025691,0.041426,
-0.023775,0.065284,0.075029,
-0.042601,0.046747,0.056494,
-0.021484,0.060686,0.075029,
-0.046484,-0.048885,0.042453,
-0.056908,-0.024317,0.035108,
-0.061658,-0.026175,0.035108,
-0.023775,-0.064059,0.055157,
-0.042703,-0.045442,0.042453,
-0.046484,-0.048885,0.042453,
0.003013,-0.069388,0.069846,
-0.021533,-0.059450,0.055157,
-0.023775,-0.064059,0.055157,
-0.061658,-0.026175,0.035108,
-0.061888,0.000692,0.034358,
-0.066987,0.000612,0.034358,
0.029801,-0.064059,0.085385,
0.003343,-0.064268,0.069846,
0.003013,-0.069388,0.069846,
0.003013,0.070612,0.090924,
-0.021310,0.060728,0.121213,
-0.023775,0.065284,0.121213,
-0.046484,0.050110,0.146892,
-0.056828,0.025705,0.164049,
-0.061658,0.027400,0.164049,
-0.061658,0.027400,0.164049,
-0.061889,0.000629,0.170074,
-0.066987,0.000612,0.170074,
-0.023775,0.065284,0.121213,
-0.042531,0.046801,0.146892,
-0.046484,0.050110,0.146892,
-0.061658,-0.026175,0.165302,
-0.061889,0.000629,0.170074,
-0.056856,-0.024426,0.165302,
-0.023775,-0.064059,0.132200,
-0.042599,-0.045525,0.152043,
-0.021397,-0.059485,0.132200,
-0.046484,-0.048885,0.152043,
-0.056856,-0.024426,0.165302,
-0.042599,-0.045525,0.152043,
0.029801,-0.064059,0.085385,
0.003475,-0.064247,0.108792,
0.028826,-0.059155,0.085385,
0.003013,-0.069388,0.108792,
-0.021397,-0.059485,0.132200,
0.003475,-0.064247,0.108792,
-0.007011,-0.023589,-0.041399,
-0.015510,-0.017911,-0.041399,
-0.007011,-0.023589,-0.041399,
-0.015510,-0.017911,-0.041399,
-0.021188,-0.009412,-0.041399,
-0.015510,-0.017911,-0.041399,
-0.021188,-0.009412,-0.041399,
-0.023182,0.000612,-0.041399,
-0.021188,-0.009412,-0.041399,
-0.023182,0.000612,-0.041399,
-0.021188,0.010637,-0.041399,
-0.023182,0.000612,-0.041399,
-0.021188,0.010637,-0.041399,
-0.015510,0.019136,-0.041399,
-0.021188,0.010637,-0.041399,
-0.015510,0.019136,-0.041399,
-0.007011,0.024814,-0.041399,
-0.015510,0.019136,-0.041399,
-0.007011,0.024814,-0.041399,
0.003013,0.026808,-0.041399,
-0.007011,0.024814,-0.041399,
0.003013,0.026808,-0.041399,
0.013038,0.024814,-0.041399,
0.003013,0.026808,-0.041399,
0.013038,0.024814,-0.041399,
0.021536,0.019136,-0.041399,
0.013038,0.024814,-0.041399,
0.021536,0.019136,-0.041399,
0.027215,0.010637,-0.041399,
0.021536,0.019136,-0.041399,
0.027215,0.010637,-0.041399,
0.029209,0.000612,-0.041399,
0.027215,0.010637,-0.041399,
0.029209,0.000612,-0.041399,
0.027215,-0.009412,-0.041399,
0.029209,0.000612,-0.041399,
0.027215,-0.009412,-0.041399,
0.021536,-0.017911,-0.041399,
0.027215,-0.009412,-0.041399,
-0.015510,-0.017911,-0.041399,
-0.006175,-0.021569,-0.079006,
-0.013787,-0.016188,-0.083305,
0.021536,-0.017911,-0.041399,
0.013038,-0.023589,-0.041399,
0.021536,-0.017911,-0.041399,
0.013038,-0.023589,-0.041399,
0.003013,-0.025583,-0.041399,
0.013038,-0.023589,-0.041399,
0.013038,0.024814,-0.041399,
0.020608,0.018207,-0.063983,
0.021536,0.019136,-0.041399,
-0.021188,-0.009412,-0.041399,
-0.013787,-0.016188,-0.083305,
-0.018786,-0.008417,-0.086129,
0.021536,0.019136,-0.041399,
0.026175,0.010206,-0.060762,
0.027215,0.010637,-0.041399,
-0.023182,0.000612,-0.041399,
-0.018786,-0.008417,-0.086129,
-0.020525,0.000612,-0.087111,
0.027215,0.010637,-0.041399,
0.028150,0.000612,-0.059619,
0.029209,0.000612,-0.041399,
-0.023182,0.000612,-0.041399,
-0.018752,0.009628,-0.086760,
-0.021188,0.010637,-0.041399,
0.027215,-0.009412,-0.041399,
0.028150,0.000612,-0.059619,
0.026176,-0.008982,-0.060734,
-0.021188,0.010637,-0.041399,
-0.013764,0.017389,-0.083873,
-0.015510,0.019136,-0.041399,
0.021536,-0.017911,-0.041399,
0.026176,-0.008982,-0.060734,
0.020612,-0.016987,-0.063876,
-0.015510,0.019136,-0.041399,
-0.006164,0.022769,-0.079476,
-0.007011,0.024814,-0.041399,
0.013038,-0.023589,-0.041399,
0.020612,-0.016987,-0.063876,
0.012435,-0.022134,-0.068495,
-0.007011,0.024814,-0.041399,
0.003013,0.024903,-0.074165,
0.003013,0.026808,-0.041399,
-0.007011,-0.023589,-0.041399,
0.003013,-0.023699,-0.073817,
-0.006175,-0.021569,-0.079006,
0.003013,-0.025583,-0.041399,
0.012435,-0.022134,-0.068495,
0.003013,-0.023699,-0.073817,
0.003013,0.026808,-0.041399,
0.012430,0.023347,-0.068716,
0.013038,0.024814,-0.041399,
0.003013,-0.069388,0.015636,
-0.021832,-0.059369,-0.007914,
-0.023775,-0.064059,0.015636,
0.003013,-0.064311,-0.007914,
-0.016524,-0.046555,-0.025764,
-0.021832,-0.059369,-0.007914,
0.003013,-0.050441,-0.025764,
-0.007011,-0.023589,-0.041399,
-0.016524,-0.046555,-0.025764,
-0.023775,-0.064059,0.015636,
-0.042894,-0.045295,-0.007914,
-0.046484,-0.048885,0.015636,
-0.021832,-0.059369,-0.007914,
-0.033087,-0.035488,-0.025764,
-0.042894,-0.045295,-0.007914,
-0.016524,-0.046555,-0.025764,
-0.015510,-0.017911,-0.041399,
-0.033087,-0.035488,-0.025764,
-0.061658,-0.026175,0.015636,
-0.042894,-0.045295,-0.007914,
-0.056968,-0.024233,-0.007914,
-0.042894,-0.045295,-0.007914,
-0.044154,-0.018925,-0.025764,
-0.056968,-0.024233,-0.007914,
-0.044154,-0.018925,-0.025764,
-0.015510,-0.017911,-0.041399,
-0.021188,-0.009412,-0.041399,
-0.061658,-0.026175,0.015636,
-0.061910,0.000612,-0.007914,
-0.066987,0.000612,0.015636,
-0.056968,-0.024233,-0.007914,
-0.048040,0.000612,-0.025764,
-0.061910,0.000612,-0.007914,
-0.048040,0.000612,-0.025764,
-0.021188,-0.009412,-0.041399,
-0.023182,0.000612,-0.041399,
-0.066987,0.000612,0.015636,
-0.056968,0.025457,-0.007914,
-0.061658,0.027400,0.015636,
-0.061910,0.000612,-0.007914,
-0.044154,0.020150,-0.025764,
-0.056968,0.025457,-0.007914,
-0.048040,0.000612,-0.025764,
-0.021188,0.010637,-0.041399,
-0.044154,0.020150,-0.025764,
-0.046484,0.050110,0.015636,
-0.056968,0.025457,-0.007914,
-0.042894,0.046520,-0.007914,
-0.056968,0.025457,-0.007914,
-0.033087,0.036713,-0.025764,
-0.042894,0.046520,-0.007914,
-0.044154,0.020150,-0.025764,
-0.015510,0.019136,-0.041399,
-0.033087,0.036713,-0.025764,
-0.023775,0.065284,0.015636,
-0.042894,0.046520,-0.007914,
-0.021832,0.060594,-0.007914,
-0.042894,0.046520,-0.007914,
-0.016524,0.047780,-0.025764,
-0.021832,0.060594,-0.007914,
-0.033087,0.036713,-0.025764,
-0.007011,0.024814,-0.041399,
-0.016524,0.047780,-0.025764,
-0.023775,0.065284,0.015636,
0.003013,0.065536,-0.007914,
0.003013,0.070612,0.015636,
0.003013,0.065536,-0.007914,
-0.016524,0.047780,-0.025764,
0.003013,0.051666,-0.025764,
0.003013,0.051666,-0.025764,
-0.007011,0.024814,-0.041399,
0.003013,0.026808,-0.041399,
0.003013,0.070612,0.015636,
0.027858,0.060594,-0.007914,
0.029801,0.065284,0.015636,
0.003013,0.065536,-0.007914,
0.022551,0.047780,-0.025764,
0.027858,0.060594,-0.007914,
0.003013,0.051666,-0.025764,
0.013038,0.024814,-0.041399,
0.022551,0.047780,-0.025764,
0.029801,0.065284,0.015636,
0.048921,0.046520,-0.007914,
0.052511,0.050110,0.015636,
0.027858,0.060594,-0.007914,
0.039114,0.036713,-0.025764,
0.048921,0.046520,-0.007914,
0.039114,0.036713,-0.025764,
0.013038,0.024814,-0.041399,
0.021536,0.019136,-0.041399,
0.052511,0.050110,0.015636,
0.062995,0.025457,-0.007914,
0.067685,0.027400,0.015636,
0.048921,0.046520,-0.007914,
0.050181,0.020150,-0.025764,
0.062995,0.025457,-0.007914,
0.039114,0.036713,-0.025764,
0.027215,0.010637,-0.041399,
0.050181,0.020150,-0.025764,
